source_domain,source_slug,dead_destination_domain,dead_destination_slug,link_label,source_gsc_impressions,source_gsc_clicks,recommended_replacement_slug,recommendation_type,similarity_note,notes,phase1_action
divorce,divorce-domestic-violence-victim-protection-order-procedure,divorce,divorce-consensual-procedure-step-by-step,협의이혼 준비 절차,,,divorce-consensual-property-division-2year-claim,replace_low,similarity=0.65,,replace
unemployment,fixed-term-contract-1year-vs-fair-allowance,unemployment,unemployment-eligibility-check-guide,실업급여 수급자격 점검,,,unemployment-family-care-quit,replace_low,similarity=0.68,,replace
defamation,defamation-youtube-comment-victim-complaint,defamation,defamation-criminal-complaint-procedure,명예훼손 고소 절차,,,defamation-complaint-prep,replace,similarity=0.75,,replace
defamation,defamation-youtube-comment-victim-complaint,defamation,defamation-temporary-measure-request,명예훼손 임시조치 신청,,,defamation-cafe-id-disclosure-request,replace_low,similarity=0.68,,replace
defamation,defamation-youtube-comment-victim-complaint,defamation,defamation-civil-damages-procedure,명예훼손 손해배상 청구,,,defamation-deepfake-victim-takedown-procedure,replace_low,similarity=0.63,,replace
defamation,defamation-internal-group-chat-rumor-accused,defamation,defamation-settlement-negotiation,명예훼손 합의 협상,,,defamation-settlement-amount-guide,replace,similarity=0.72,,replace
defamation,defamation-school-rumor-online-takedown,defamation,defamation-temporary-measure-request,명예훼손 임시조치 신청,,,defamation-cafe-id-disclosure-request,replace_low,similarity=0.68,,replace
defamation,defamation-school-rumor-online-takedown,defamation,defamation-civil-damages-procedure,명예훼손 손해배상 청구,,,defamation-deepfake-victim-takedown-procedure,replace_low,similarity=0.63,,replace
jeonse,jeonse-occupation-after-termination-deposit,jeonse,jeonse-deposit-not-returned-response,임차권등기명령 신청 절차,,,jeonse-partial-deposit-return-response,replace,similarity=0.81,,replace
jeonse,jeonse-multifamily-priority-payment-no-hug,jeonse,jeonse-deposit-not-returned-response,임차권등기명령 신청 절차,,,jeonse-partial-deposit-return-response,replace,similarity=0.81,,replace
stalking,stalking-coworker-rejected-pursuit-procedure,stalking,stalking-report-procedure,스토킹 신고 절차 안내,,,stalking-club-member-pursuit-procedure,replace,similarity=0.73,,replace
stalking,stalking-coworker-rejected-pursuit-procedure,stalking,stalking-temporary-measures,잠정조치·접근금지 신청,,,stalking-emergency-measure-rejected,replace_low,similarity=0.68,,replace
stalking,stalking-coworker-rejected-pursuit-procedure,stalking,stalking-penalty-overview,스토킹 처벌 수위와 양형,,,stalking-penalty-restraining-order,replace_low,similarity=0.68,,replace
stalking,stalking-ex-spouse-custody-dispute-pretext,stalking,stalking-report-procedure,스토킹 신고 절차 안내,,,stalking-club-member-pursuit-procedure,replace,similarity=0.73,,replace
stalking,stalking-ex-spouse-custody-dispute-pretext,stalking,stalking-temporary-measures,잠정조치·접근금지 신청,,,stalking-emergency-measure-rejected,replace_low,similarity=0.68,,replace
child-support,child-support-disappear-tracking-procedure,child-support,child-support-agency-collection-procedure,양육비이행관리원 추심 절차,,,child-support-agency-collection-limits,replace,similarity=0.81,,replace
child-support,child-support-disappear-tracking-procedure,child-support,child-support-enforcement-order,양육비 이행명령 신청,,,child-support-enforcement-order-apply,replace,similarity=0.91,,replace
child-support,child-support-disappear-tracking-procedure,child-support,child-support-detention-order,양육비 감치명령 절차,,,child-support-detention-order-3-times-unpaid,replace,similarity=0.79,,replace
child-support,child-support-disappear-tracking-procedure,child-support,child-support-non-payment-comprehensive,양육비 미지급 종합 대응,,,child-support-direct-payment-order-process,replace_low,similarity=0.69,,replace
child-support,child-support-non-custodial-remarry-income-increase,child-support,child-support-calculation-standard,양육비 산정기준표 적용,,,child-support-calculation-table,replace,similarity=0.86,,replace
child-support,child-support-non-custodial-remarry-income-increase,child-support,child-support-modification-procedure,양육비 변경심판 절차,,,child-support-modification-income-change,replace,similarity=0.79,,replace
child-support,child-support-non-custodial-remarry-income-increase,child-support,child-support-agency-collection-procedure,양육비이행관리원 무료 지원,,,child-support-agency-collection-limits,replace,similarity=0.81,,replace
traffic-accident,traffic-accident-breath-test-refusal-widmark-estimation,traffic-accident,traffic-accident-dui-criminal-process,음주운전 형사 절차,,,traffic-accident-drowsy-driving-criminal-process,replace,similarity=0.85,,replace
traffic-accident,traffic-accident-breath-test-refusal-widmark-estimation,traffic-accident,traffic-accident-dui-license-administrative,음주운전 면허 행정심판,,,traffic-accident-settlement-mistakes,replace_low,similarity=0.68,,replace
unemployment,unemployment-short-part-time-unreport-rescue,unemployment,unemployment-eligibility-check-guide,실업급여 수급자격 점검,,,unemployment-family-care-quit,replace_low,similarity=0.68,,replace
unemployment,unemployment-short-part-time-unreport-rescue,unemployment,unemployment-reemployment-activity-report,재취업 활동 신고 방법,,,unemployment-early-reemployment-bonus,replace_low,similarity=0.69,,replace
unemployment,unemployment-pregnancy-maternity-just-cause,unemployment,unemployment-eligibility-check-guide,실업급여 수급자격 점검,,,unemployment-family-care-quit,replace_low,similarity=0.68,,replace
child-support,child-support-detention-order-3-times-unpaid,child-support,child-support-comprehensive-guide,양육비 종합 가이드,,,child-support-case-analysis,replace_low,similarity=0.63,,replace
child-support,child-support-detention-order-3-times-unpaid,child-support,child-support-csa-application,양육비이행관리원 신청 절차,,,child-support-calculation-table,replace,similarity=0.77,,replace
child-support,child-support-detention-order-3-times-unpaid,child-support,child-support-direct-payment-order,양육비 직접지급명령 절차,,,child-support-direct-payment-order-process,replace,similarity=0.89,,replace
child-support,child-support-detention-order-3-times-unpaid,child-support,child-support-divorce-agreement,협의이혼 양육비 합의 작성,,,child-support-increase-request-method,replace,similarity=0.71,,replace
child-support,child-support-periodic-to-lump-sum-modification,child-support,child-support-comprehensive-guide,양육비 종합 가이드,,,child-support-case-analysis,replace_low,similarity=0.63,,replace
child-support,child-support-periodic-to-lump-sum-modification,child-support,child-support-modification-procedure,양육비 변경청구 절차,,,child-support-modification-income-change,replace,similarity=0.79,,replace
child-support,child-support-periodic-to-lump-sum-modification,child-support,child-support-csa-application,양육비이행관리원 신청,,,child-support-calculation-table,replace,similarity=0.77,,replace
child-support,child-support-periodic-to-lump-sum-modification,child-support,child-support-enforcement-procedure,양육비 강제집행 절차,,,child-support-enforcement-method,replace,similarity=0.84,,replace
defamation,defamation-company-groupchat-criticism-accused,defamation,defamation-accused-defense-procedure,명예훼손 가해자 방어 절차,,,defamation-accused-defense-strategy,replace,similarity=0.82,,replace
defamation,defamation-company-groupchat-criticism-accused,defamation,defamation-icnnsa-purpose-defense,정통망법 70조 비방 목적,,,defamation-job-review-app-defense,replace_low,similarity=0.70,,replace
defamation,defamation-company-groupchat-criticism-accused,defamation,defamation-insult-difference,모욕죄와 명예훼손 차이,,,defamation-group-chat-insult-evidence,replace,similarity=0.71,,replace
defamation,defamation-company-groupchat-criticism-accused,defamation,defamation-no-punishment-request,반의사불벌 처벌불원 제출,,,defamation-complaint-prep,replace_low,similarity=0.67,,replace
defamation,defamation-youtube-comment-truth-defense,defamation,defamation-truth-public-interest-defense,사실적시 명예훼손 위법성 조각,,,defamation-public-figure-standard,replace_low,similarity=0.66,,replace
defamation,defamation-youtube-comment-truth-defense,defamation,defamation-icnnsa-purpose-defense,정통망법 70조 비방 목적,,,defamation-job-review-app-defense,replace_low,similarity=0.70,,replace
defamation,defamation-youtube-comment-truth-defense,defamation,defamation-comment-takedown-procedure,댓글 삭제·임시조치 절차,,,defamation-deepfake-victim-takedown-procedure,replace,similarity=0.78,,replace
defamation,defamation-youtube-comment-truth-defense,defamation,defamation-no-punishment-request,반의사불벌 처벌불원 제출,,,defamation-complaint-prep,replace_low,similarity=0.67,,replace
defamation,defamation-tutor-parent-groupchat-insult-victim,defamation,defamation-insult-6month-statute,모욕죄 친고 6개월 시한,,,defamation-damages-amount-standard,replace_low,similarity=0.64,,replace
defamation,defamation-tutor-parent-groupchat-insult-victim,defamation,defamation-groupchat-publicity,단톡방 명예훼손 공연성,,,defamation-group-chat-leak-complaint,replace,similarity=0.76,,replace
defamation,defamation-tutor-parent-groupchat-insult-victim,defamation,defamation-civil-damages-claim,명예훼손 민사 손해배상,,,defamation-youtube-realname-attack-civil-damages-victim,replace_low,similarity=0.66,,replace
defamation,defamation-tutor-parent-groupchat-insult-victim,defamation,defamation-employer-liability,사용자책임 학원·회사 책임,,,defamation-employer-reference-leak,replace_low,similarity=0.70,,replace
defamation,defamation-tutor-parent-groupchat-insult-victim,defamation,defamation-complaint-drafting,명예훼손 고소장 작성법,,,defamation-complaint-writing-guide,replace,similarity=0.83,,replace
dismissal,dismissal-text-message-tomorrow-no-come-illegal,dismissal,dismissal-30day-notice-pay-claim,해고예고수당 30일분 청구 절차,,,dismissal-notice-pay-calculation,replace,similarity=0.78,,replace
dismissal,dismissal-text-message-tomorrow-no-come-illegal,dismissal,dismissal-under-five-civil-track,5인 미만 사업장 해고 다툼,,,dismissal-under-1year-wage-claim-bypass-track,replace_low,similarity=0.68,,replace
dismissal,dismissal-text-message-tomorrow-no-come-illegal,dismissal,dismissal-verbal-notice-validity,구두 해고 통보 효력 다툼,,,dismissal-nonface-notification-validity,replace,similarity=0.73,,replace
dismissal,dismissal-resignation-after-recommendation-revoke,dismissal,dismissal-resignation-letter-non-genuine,사직서 자필 작성 비진의 무효 다툼,,,dismissal-resignation-letter-signed-revoke-window,replace,similarity=0.76,,replace
dismissal,dismissal-resignation-after-recommendation-revoke,dismissal,dismissal-de-facto-vs-voluntary,실질적 해고 vs 의원면직 구분,,,dismissed-where-to-start,replace_low,similarity=0.62,,replace
dismissal,dismissal-resignation-after-recommendation-revoke,dismissal,dismissal-recommended-unemployment-code,권고사직 코드 실업급여 정정,,,dismissal-recommended-resign-trap,replace_low,similarity=0.67,,replace
dismissal,dismissal-collective-redundancy-50plus-one-omitted-notice,dismissal,dismissal-collective-redundancy-criteria,정리해고 4요건 점검,,,dismissal-collective-redundancy-50plus-one-omitted-notice,replace,similarity=0.74,,replace
dismissal,dismissal-collective-redundancy-50plus-one-omitted-notice,dismissal,dismissal-management-consultation,경영상 해고 협의 의무,,,dismissal-management-position-change-pretext,replace,similarity=0.70,,replace
dismissal,dismissal-probation-no-evaluation-table-unfit,dismissal,dismissal-trial-period-rejection-criteria,시용기간 본채용 거부 다툼,,,dismissal-trial-period-fired-confirmation-right,replace,similarity=0.77,,replace
dismissal,dismissal-probation-no-evaluation-table-unfit,dismissal,dismissal-probation-evaluation-missing,수습 평가 부재 부당해고,,,dismissal-probation-no-evaluation-table-unfit,replace,similarity=0.77,,replace
dismissal,dismissal-probation-no-evaluation-table-unfit,dismissal,dismissal-trial-clause-check,근로계약서 시용 명시 점검,,,dismissal-parental-leave-fired,replace_low,similarity=0.66,,replace
dismissal,dismissal-fake-shutdown-resume-same-business,dismissal,dismissal-shutdown-relief-availability,폐업 해고 구제 가능 여부,,,dismissal-under-1year-tenure-relief-eligibility,replace_low,similarity=0.66,,replace
